hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,1,2016,March,10,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.0,0,0,Check-Out,2016-03-04
City Hotel,0,1,2016,June,25,17,0,2,2,0.0,0,SC,IRN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,77.71,0,0,Check-Out,2016-06-19
Resort Hotel,0,11,2016,February,6,5,2,2,2,0.0,0,HB,PRT,Direct,Direct,1,0,4,E,E,1,No Deposit,0,Transient,93.0,1,4,Check-Out,2016-02-09
Resort Hotel,0,1,2015,July,29,14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,146.0,1,1,Check-Out,2015-07-16
City Hotel,1,307,2017,July,28,15,2,5,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,155.0,0,3,Canceled,2017-04-17
City Hotel,0,63,2017,March,13,30,2,3,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,G,G,0,No Deposit,0,Transient,0.0,0,1,Check-Out,2017-04-04
City Hotel,0,0,2017,March,9,3,0,1,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.0,0,0,Check-Out,2017-03-04
City Hotel,1,273,2016,September,40,30,1,2,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,100.8,0,0,Canceled,2016-01-05
City Hotel,0,88,2017,April,13,1,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.4,0,2,Check-Out,2017-04-08
City Hotel,1,52,2016,January,1,2,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient-Party,70.0,0,0,Canceled,2015-12-23
Resort Hotel,0,210,2016,May,21,21,1,1,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,89.3,1,0,Check-Out,2016-05-23
Resort Hotel,0,42,2017,April,15,12,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,102.0,1,1,Check-Out,2017-04-15
Resort Hotel,0,0,2017,July,28,15,0,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,155.0,0,0,Check-Out,2017-07-16
City Hotel,0,104,2016,May,19,4,0,3,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,110.1,0,1,Check-Out,2016-05-07
City Hotel,1,306,2017,July,29,22,2,5,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,0,2,Canceled,2017-05-09
City Hotel,0,7,2017,April,17,29,0,1,2,0.0,0,SC,EST,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,160.0,0,1,Check-Out,2017-04-30
City Hotel,1,15,2016,April,16,15,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,106.33,0,0,Canceled,2016-04-04
City Hotel,0,6,2016,March,11,11,1,2,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.0,0,1,Check-Out,2016-03-14
City Hotel,1,47,2016,March,11,10,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,91.8,0,0,Canceled,2016-02-02
City Hotel,1,159,2016,August,33,8,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,114.3,0,0,Canceled,2016-05-01
City Hotel,0,53,2016,August,32,4,2,5,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,125.1,0,1,Check-Out,2016-08-11
Resort Hotel,0,154,2017,March,10,6,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,62.3,0,2,Check-Out,2017-03-10
Resort Hotel,0,90,2016,August,32,6,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,179.0,0,0,Check-Out,2016-08-08
Resort Hotel,1,88,2016,August,36,30,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,223.29,0,0,Canceled,2016-06-15
Resort Hotel,0,122,2017,January,4,23,1,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,33.26,0,2,Check-Out,2017-01-26
Resort Hotel,1,224,2017,April,15,13,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.04,0,2,Canceled,2016-09-05
Resort Hotel,0,0,2017,March,13,29,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,0,Group,35.0,0,0,Check-Out,2017-03-30
Resort Hotel,0,19,2017,March,10,7,0,4,2,0.0,0,HB,AUT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient-Party,75.0,0,0,Check-Out,2017-03-11
City Hotel,0,34,2015,October,42,11,3,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,82.94,0,0,Check-Out,2015-10-19
City Hotel,0,197,2016,August,34,16,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,82.45,0,2,Check-Out,2016-08-23
City Hotel,0,109,2017,July,28,15,1,1,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.0,0,0,Check-Out,2017-07-17
City Hotel,0,16,2017,February,5,4,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,75.0,0,0,Check-Out,2017-02-09
Resort Hotel,0,542,2016,September,40,26,2,5,1,0.0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,0.0,0,0,Check-Out,2016-10-03
City Hotel,1,108,2017,April,17,27,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,118.8,0,0,Canceled,2017-01-25
City Hotel,0,73,2016,April,15,9,2,1,2,0.0,0,BB,TWN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,115.8,0,1,Check-Out,2016-04-12
City Hotel,0,0,2015,November,46,10,0,1,1,0.0,0,BB,PRT,Complementary,Direct,1,0,9,A,A,0,No Deposit,0,Transient,0.0,0,1,Check-Out,2015-11-11
City Hotel,0,464,2017,July,30,25,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,107.0,0,1,Check-Out,2017-07-29
Resort Hotel,0,3,2017,May,21,21,2,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,72.0,0,2,Check-Out,2017-05-25
City Hotel,0,44,2017,January,1,1,2,0,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,60.0,0,0,Check-Out,2017-01-03
City Hotel,0,6,2016,December,52,18,2,1,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,116.0,0,2,Check-Out,2016-12-21
Resort Hotel,0,2,2016,December,50,4,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,80.5,1,1,Check-Out,2016-12-06
Resort Hotel,0,2,2016,April,18,26,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,74.0,0,0,Check-Out,2016-04-28
Resort Hotel,1,66,2017,August,33,16,0,4,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,230.0,0,2,Canceled,2017-07-04
City Hotel,0,0,2016,October,42,15,0,0,2,0.0,0,BB,ARE,Direct,Direct,1,0,0,D,D,1,No Deposit,0,Transient,0.0,0,0,Check-Out,2016-10-15
Resort Hotel,0,178,2017,July,30,28,2,5,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,0,Transient,210.0,0,1,Check-Out,2017-08-04
Resort Hotel,0,93,2017,May,19,7,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Contract,82.86,0,0,Check-Out,2017-05-14
City Hotel,1,45,2017,July,27,2,2,0,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.1,0,1,Canceled,2017-06-08
Resort Hotel,1,19,2016,September,37,4,2,4,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,175.5,0,1,No-Show,2016-09-04
Resort Hotel,0,80,2016,May,21,19,2,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,68.2,1,1,Check-Out,2016-05-24
City Hotel,0,69,2016,October,43,16,2,3,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,139.57,0,1,Check-Out,2016-10-21
City Hotel,0,1,2017,February,8,21,0,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,146.0,0,1,Check-Out,2017-02-22
Resort Hotel,1,131,2016,December,53,30,0,2,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,127.5,0,1,Canceled,2016-11-01
City Hotel,0,41,2016,June,26,19,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.45,0,1,Check-Out,2016-06-23
City Hotel,0,110,2016,June,23,3,0,1,2,1.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,G,1,No Deposit,0,Transient-Party,143.1,0,3,Check-Out,2016-06-04
Resort Hotel,1,80,2017,April,17,25,0,3,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,145.0,0,0,Canceled,2017-03-12
City Hotel,0,31,2017,June,23,7,0,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,150.0,0,1,Check-Out,2017-06-08
City Hotel,0,1,2015,October,41,7,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,0,Contract,155.0,0,0,Check-Out,2015-10-09
City Hotel,0,169,2017,June,24,16,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,130.5,0,0,Check-Out,2017-06-20
City Hotel,0,96,2017,August,33,16,1,4,2,0.0,0,SC,JOR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,71.1,0,0,Check-Out,2017-08-21
City Hotel,0,88,2016,August,34,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,131.4,0,2,Check-Out,2016-08-20
City Hotel,0,186,2016,July,31,28,0,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,96.3,0,1,Check-Out,2016-07-30
Resort Hotel,1,42,2016,October,44,26,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,1,Canceled,2016-09-15
City Hotel,1,90,2016,April,16,12,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient,99.45,0,0,Canceled,2016-01-17
City Hotel,0,115,2016,February,10,29,1,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,102.33,0,1,Check-Out,2016-03-06
City Hotel,0,504,2017,August,32,12,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,112.67,0,1,Check-Out,2017-08-15
City Hotel,0,131,2016,July,29,11,1,4,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,101.15,0,1,Check-Out,2016-07-16
Resort Hotel,0,3,2016,August,35,24,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,198.86,0,5,Check-Out,2016-08-31
City Hotel,0,78,2017,January,4,25,0,2,1,0.0,0,BB,LTU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,85.0,0,0,Check-Out,2017-01-27
City Hotel,0,0,2015,September,38,13,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,114.0,0,0,Check-Out,2015-09-14
City Hotel,0,55,2017,July,29,21,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,148.5,1,1,Check-Out,2017-07-23
City Hotel,0,8,2015,December,50,6,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,72.22,0,0,Check-Out,2015-12-09
Resort Hotel,0,2,2016,December,53,29,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,75.0,0,0,Check-Out,2016-12-31
City Hotel,1,80,2017,July,30,26,0,4,2,2.0,0,HB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,287.0,0,1,Canceled,2017-05-13
City Hotel,0,19,2017,March,9,2,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.0,0,1,Check-Out,2017-03-05
City Hotel,1,81,2016,May,21,15,2,3,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.15,0,0,Canceled,2016-02-25
Resort Hotel,0,5,2015,October,44,27,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,31.2,0,0,Check-Out,2015-10-30
City Hotel,0,103,2017,March,10,5,2,2,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,64.14,0,0,Check-Out,2017-03-09
City Hotel,0,54,2016,March,10,1,0,4,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,49.43,0,0,Check-Out,2016-03-05
City Hotel,1,15,2016,April,18,29,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,177.0,0,0,Canceled,2016-04-19
City Hotel,0,111,2016,September,38,16,0,2,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,0,Transient,168.3,0,3,Check-Out,2016-09-18
City Hotel,0,121,2016,June,27,26,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.81,0,0,Check-Out,2016-07-03
Resort Hotel,0,10,2017,February,6,6,1,1,3,0.0,0,Undefined,PRT,Groups,Corporate,0,0,0,A,C,0,No Deposit,0,Transient-Party,120.0,0,0,Check-Out,2017-02-08
Resort Hotel,0,158,2015,October,41,7,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,55.43,0,1,Check-Out,2015-10-14
Resort Hotel,0,3,2015,November,47,17,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,0,Transient,61.0,0,0,Check-Out,2015-11-19
City Hotel,0,14,2016,November,47,18,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.67,0,1,Check-Out,2016-11-21
City Hotel,0,64,2017,July,26,1,1,1,1,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,120.0,0,1,Check-Out,2017-07-03
Resort Hotel,0,131,2017,April,14,8,0,1,2,0.0,0,BB,SWE,Direct,Direct,1,0,1,A,A,0,No Deposit,0,Transient,60.0,0,0,Check-Out,2017-04-09
Resort Hotel,1,72,2015,August,33,10,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,0,Canceled,2015-06-04
Resort Hotel,1,99,2016,November,45,5,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,55.8,0,0,Canceled,2016-07-30
City Hotel,1,98,2015,October,41,9,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,85.0,0,0,Canceled,2015-07-03
City Hotel,1,238,2016,August,32,5,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,0,Transient-Party,86.75,0,0,Canceled,2016-07-13
City Hotel,1,135,2016,July,28,6,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.95,0,1,Canceled,2016-03-09
Resort Hotel,1,136,2016,March,13,24,0,3,2,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,21.0,0,0,Canceled,2016-03-21
Resort Hotel,0,35,2016,May,23,31,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,67.79,0,0,Check-Out,2016-06-07
Resort Hotel,0,16,2016,June,25,16,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,96.36,0,1,Check-Out,2016-06-20
Resort Hotel,0,122,2015,September,36,1,0,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,155.0,0,2,Check-Out,2015-09-05
Resort Hotel,0,31,2016,April,15,7,0,3,1,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,0.0,0,0,Check-Out,2016-04-10
Resort Hotel,0,48,2015,October,43,21,2,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,86.0,0,3,Check-Out,2015-10-28
City Hotel,1,65,2017,March,11,17,2,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,104.55,0,0,Canceled,2017-01-11
Resort Hotel,0,364,2016,October,42,12,0,4,1,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,0,Transient-Party,66.0,1,0,Check-Out,2016-10-16
City Hotel,0,39,2015,August,33,14,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient-Party,109.0,0,0,Check-Out,2015-08-16
City Hotel,0,13,2016,March,12,15,0,1,2,0.0,0,BB,MOZ,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,107.0,0,0,Check-Out,2016-03-16
City Hotel,1,32,2017,January,1,2,1,5,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.4,0,1,Canceled,2016-12-02
Resort Hotel,0,1,2016,January,4,22,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,48.0,0,1,Check-Out,2016-01-24
Resort Hotel,1,34,2016,February,8,19,2,3,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,0,Transient,118.0,0,1,Canceled,2016-02-19
City Hotel,1,29,2016,March,11,6,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,100.7,0,0,Canceled,2016-02-16
Resort Hotel,1,180,2016,August,32,1,2,5,2,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,165.0,0,1,Canceled,2016-02-09
City Hotel,0,151,2017,March,12,20,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,95.0,0,0,Check-Out,2017-03-22
City Hotel,0,248,2016,May,22,26,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,0,Contract,118.0,0,0,Check-Out,2016-05-28
Resort Hotel,0,0,2016,June,25,18,1,1,2,0.0,0,BB,CN,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,173.0,1,0,Check-Out,2016-06-20
City Hotel,0,228,2016,September,37,10,2,2,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90.1,0,1,Check-Out,2016-09-14
Resort Hotel,0,0,2017,January,1,6,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,44.0,0,0,Check-Out,2017-01-07
Resort Hotel,0,189,2016,May,20,12,2,5,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,124.0,0,2,Check-Out,2016-05-19
Resort Hotel,0,0,2016,April,15,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,0,Transient,42.0,0,1,Check-Out,2016-04-06
City Hotel,1,42,2017,January,1,6,2,2,2,2.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,F,F,1,No Deposit,0,Transient,118.32,0,0,Canceled,2016-12-19
Resort Hotel,1,112,2017,January,1,4,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,52.0,0,2,No-Show,2017-01-04
City Hotel,0,13,2015,September,39,20,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,0,Transient,111.6,0,1,Check-Out,2015-09-25
City Hotel,0,11,2017,August,34,25,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,1,D,D,1,No Deposit,0,Group,125.0,0,0,Check-Out,2017-08-27
City Hotel,0,169,2017,August,32,7,1,1,2,0.0,0,SC,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112.5,0,0,Check-Out,2017-08-09
City Hotel,0,33,2016,March,11,12,1,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,E,0,No Deposit,0,Transient,90.0,0,0,Check-Out,2016-03-14
City Hotel,0,28,2015,November,47,17,0,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,51.6,0,1,Check-Out,2015-11-20
Resort Hotel,0,1,2017,February,5,3,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,43.2,0,1,Check-Out,2017-02-04
Resort Hotel,1,92,2016,April,17,22,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.0,0,0,Canceled,2016-04-21
Resort Hotel,0,65,2015,November,45,5,2,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,54.99,0,0,Check-Out,2015-11-15
Resort Hotel,0,123,2015,September,36,1,2,5,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,82.72,0,1,Check-Out,2015-09-08
City Hotel,0,96,2017,May,18,5,1,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,171.0,0,1,Check-Out,2017-05-08
Resort Hotel,0,49,2015,December,52,23,0,0,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,0,Transient,0.0,0,1,Check-Out,2015-12-23
City Hotel,1,115,2017,April,16,17,1,2,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.0,0,1,Canceled,2017-04-07
City Hotel,0,132,2017,March,10,9,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,79.2,0,2,Check-Out,2017-03-12
City Hotel,1,58,2017,March,13,30,0,3,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,94.8,0,0,Canceled,2017-03-02
Resort Hotel,0,11,2015,December,49,5,2,1,1,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,21.0,0,0,Check-Out,2015-12-08
City Hotel,1,118,2016,May,19,1,2,5,2,0.0,1,BB,ROU,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,107.95,0,3,Canceled,2016-01-11
City Hotel,0,15,2016,February,6,5,1,2,1,0.0,0,BB,USA,Corporate,Corporate,0,0,0,G,G,2,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,2016-02-08
City Hotel,1,20,2016,September,40,26,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,131.2,0,0,Canceled,2016-09-07
Resort Hotel,0,292,2015,October,43,21,0,2,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,3,No Deposit,0,Transient-Party,70.0,0,0,Check-Out,2015-10-23
City Hotel,0,5,2015,September,37,6,2,0,1,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,G,1,No Deposit,0,Transient,171.0,1,0,Check-Out,2015-09-08
City Hotel,0,13,2017,March,9,2,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,1,Check-Out,2017-03-05
City Hotel,0,4,2017,June,25,18,2,1,1,0.0,0,BB,HUN,Aviation,Corporate,0,0,0,D,D,0,No Deposit,0,Transient,110.0,0,0,Check-Out,2017-06-21
City Hotel,1,56,2016,November,46,6,2,0,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,194.5,0,1,Canceled,2016-10-31
City Hotel,0,0,2016,May,23,29,1,0,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.0,0,0,Check-Out,2016-05-30
Resort Hotel,1,19,2017,February,8,25,1,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,69.0,0,0,Canceled,2017-02-06
City Hotel,0,133,2016,April,18,25,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,1,Check-Out,2016-04-28
City Hotel,1,68,2015,September,40,29,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,58.0,0,0,Canceled,2015-09-24
Resort Hotel,0,8,2016,June,24,6,1,1,3,1.0,0,BB,CN,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,174.0,0,1,Check-Out,2016-06-08
Resort Hotel,1,162,2016,August,36,31,2,7,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,141.33,0,0,Canceled,2016-07-21
